node_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
47,512.804869,473.413829,426.461519,373.170917,335.958954,297.526441,277.758871,226.473648,244.473735,267.984787,506.748362,440.187455,359.852483,338.755331,282.028150,238.078823,209.275630,185.991168,199.488159,189.493335,468.505463,417.956253,333.833018,296.196285,226.789926,197.018769,174.937759,142.306689,125.630319,147.249336,447.195222,389.255277,339.994560,256.197172,208.085092,176.709259,116.547408,47.540442,67.543346,123.021126,433.718883,359.273160,318.686444,269.153494,176.325128,125.451975,83.832091,0.000000,42.480262,125.561445,452.967987,378.715291,334.866588,239.422311,211.827397,154.762167,85.161994,40.343834,84.439264,126.468749,421.820274,375.930222,303.916742,290.081640,214.688812,163.073589,145.680251,128.420296,134.798245,151.551455,454.814282,407.304772,340.484713,298.318875,265.750921,215.687751,163.936614,179.815300,193.784504,225.935300,478.802364,426.902974,370.130807,329.756959,283.026667,265.884179,231.969102,254.520798,249.452600,274.443639,517.457932,444.779445,389.812772,360.881832,343.365285,325.033655,299.365466,312.943637,317.687967,313.597094
48,539.600523,497.258684,447.782704,389.624143,349.231918,307.531045,278.925232,216.716324,227.066182,240.545450,535.708384,467.843362,386.412877,360.181275,299.728424,253.005736,209.452571,179.457819,175.506638,158.589228,501.801938,448.938360,363.836658,322.485479,253.047481,218.789329,187.782594,133.940492,95.772066,112.727355,483.422980,424.806460,373.613205,290.725357,239.826611,205.506116,142.708590,56.132935,34.183598,81.106803,472.373789,398.214409,357.826676,308.198756,215.978965,165.362010,123.374756,42.480262,0.000000,87.006181,492.874154,419.207309,376.047050,280.174265,254.066098,197.210770,125.671673,73.012430,74.167733,107.979193,463.417276,417.944341,346.165044,332.558900,256.832660,202.770257,182.969638,154.653125,144.473485,144.985285,497.153549,449.764038,382.614359,339.856145,305.974578,252.648844,194.562029,197.772357,206.055153,225.215390,521.144379,469.057653,411.497417,369.436211,320.574246,298.779074,260.622170,276.966868,258.252965,273.052088,559.270634,486.030793,430.073946,399.064805,380.479018,356.830509,323.928238,332.213776,327.717101,317.370887
49,622.530913,578.019141,526.595415,464.215356,420.993384,376.438765,337.599084,262.384722,257.911936,246.641618,620.100785,551.555016,469.682350,439.718031,376.692095,328.304873,270.147453,233.288069,197.709628,165.018128,588.302790,534.575438,449.180559,405.907388,336.950878,300.321652,263.230262,190.560872,122.430638,118.806527,570.429154,511.790496,460.296756,377.642962,326.212252,291.028752,227.928221,139.796864,91.797457,60.111494,558.869651,484.548390,444.035367,394.445818,301.786602,250.941096,209.131236,125.561445,87.006181,0.000000,578.524526,504.228565,460.037297,364.899041,335.144960,276.955303,197.395287,140.416806,83.058840,75.321935,546.415180,499.626035,426.837225,410.509185,330.663609,268.219886,243.145160,195.469978,157.073803,125.146058,576.788315,527.891724,455.036252,409.114409,370.259761,308.542409,239.324557,216.841225,212.769701,203.170523,594.819931,541.134280,479.154551,430.674054,375.970713,342.562957,296.382063,298.221752,252.452956,245.197873,628.462723,552.518873,492.710276,454.821005,433.279339,395.924090,347.309248,343.603578,319.790091,297.138718
50,270.460555,294.623563,311.577069,351.718905,374.487087,395.460939,451.632146,497.961247,543.394380,609.315350,236.420563,235.235938,247.163300,302.016428,338.711709,364.212301,445.805623,472.686113,550.173897,572.528509,153.054694,185.575367,215.181805,265.319871,297.098777,338.078045,389.547529,472.306544,528.895927,556.775770,93.681100,120.012343,171.229001,222.015787,277.266293,315.506194,369.538289,448.931559,502.232779,564.113729,41.067840,97.678184,136.121084,185.399875,276.900088,327.641387,369.572364,452.967987,492.874154,578.524526,0.000000,76.258568,124.661512,214.321897,253.092031,310.056558,394.234433,445.848660,520.113618,562.077429,73.081777,115.597368,176.217628,206.707539,284.444871,355.071995,384.210232,448.716405,507.880657,558.988014,126.880174,149.356319,225.179588,264.163500,307.348593,366.780282,425.025835,492.983929,522.963770,591.746332,209.332111,217.253819,258.691044,309.807741,350.962144,408.140736,441.687153,491.914325,566.608419,628.023070,270.847058,273.085055,297.807814,343.931583,361.201383,431.256648,492.425146,538.701175,600.809290,631.931218
51,291.565155,300.825950,303.355924,327.530718,341.212393,354.087627,404.356993,441.361062,486.026641,549.393691,261.752445,239.284456,224.945060,272.572641,296.058932,313.413040,389.448496,412.612217,487.276718,506.905909,180.535583,187.082903,183.889282,224.807839,241.584523,279.639584,329.456809,407.709513,460.127435,488.071161,123.394726,109.471760,138.020321,162.607843,214.742751,251.470428,301.103376,377.163680,430.150608,492.153041,74.435062,45.110267,69.465238,115.170552,203.555154,253.862231,295.848693,378.715291,419.207309,504.228565,76.258568,0.000000,48.863212,139.351336,176.833748,233.930364,318.167975,370.266933,444.340360,486.122552,61.394661,63.107132,103.693629,135.622008,209.560710,279.474583,308.419659,372.721781,431.723478,482.730932,124.660413,117.288007,168.141251,199.234041,238.777871,294.250800,349.958740,417.923952,447.895828,516.298603,199.423144,187.130204,209.224720,250.892647,284.862431,339.549261,369.911720,420.483583,492.706824,553.309598,262.303599,242.311345,251.178753,289.335900,303.087647,368.011958,424.276659,469.722719,529.410507,558.951522
52,321.129838,322.358252,316.351640,329.302790,336.054602,342.382225,386.976838,415.547102,459.134497,519.808992,294.112455,261.770951,232.055467,272.342821,284.767985,294.722159,364.445483,383.924927,455.335803,472.240854,216.847700,211.018709,187.209669,218.117594,220.633823,254.653136,301.835231,374.705543,422.503734,450.386781,164.171057,135.451784,144.684824,141.786088,187.464850,221.353061,265.101705,336.576806,388.946382,450.887703,121.223990,64.059561,55.041510,83.500556,162.388885,211.383006,253.138324,334.866588,376.047050,460.037297,124.661512,48.863212,0.000000,96.373867,129.046641,186.883752,271.163954,324.288654,397.890169,439.250421,88.872706,55.846147,57.359323,89.803328,160.764999,230.633349,259.635245,324.059362,383.255892,434.643021,138.548947,111.518557,134.107997,157.223635,193.450468,246.290806,301.106192,369.068831,399.039176,467.445701,199.665796,173.982470,179.513596,212.480517,240.826595,293.626773,322.191255,372.860413,444.072047,504.487412,259.813266,225.339108,222.080203,253.391939,264.406726,325.266314,378.352061,423.257400,481.701283,510.594240
53,344.933462,328.993768,305.981997,295.931210,289.093741,283.124470,316.402752,331.841345,373.513082,430.617564,325.681110,275.071780,218.209404,239.483731,229.618843,225.527057,282.760728,296.977095,364.123290,378.576121,262.875785,232.901300,173.405826,178.900898,152.824132,176.847900,217.955776,283.017349,327.063995,354.868369,224.853625,175.137662,148.373443,89.853481,111.085433,136.923043,171.638691,240.242598,292.574255,354.522771,199.256661,125.223440,85.289472,43.404107,66.203055,115.112500,156.985168,239.422311,280.174265,364.899041,214.321897,139.351336,96.373867,0.000000,51.504461,98.931854,181.569689,231.672259,306.139504,348.485975,184.932147,144.089477,83.801275,93.117110,103.736623,158.480752,184.039931,244.414938,300.541862,348.744688,227.787498,188.766720,161.884249,153.262572,166.172155,193.477194,230.202808,296.326269,325.660569,390.676581,273.702418,233.743526,208.454777,212.297977,214.626781,253.101005,267.496771,317.245395,376.083427,431.623713,327.163432,273.850825,246.769838,256.558967,257.737108,298.806157,333.992953,374.379621,423.017418,445.434935
54,396.182549,378.780882,353.137621,336.990852,324.942745,312.825901,337.691388,340.452363,379.004401,430.316718,377.179135,325.877953,266.034124,281.986682,263.289594,250.740219,294.867173,302.266686,361.308099,370.316728,313.736885,284.335962,222.274685,221.388896,183.199981,197.530826,229.901983,280.880553,313.866048,340.948615,273.550823,225.845443,199.586070,134.441618,139.196225,153.706836,169.775336,222.189917,271.593337,332.434070,243.284908,171.271631,133.230668,94.897056,66.337116,98.138962,135.746006,211.827397,254.066098,335.144960,253.092031,176.833748,129.046641,51.504461,0.000000,58.587570,142.471845,196.863367,269.572178,310.480959,211.998592,164.481234,92.099092,82.399951,54.242795,108.043091,134.884768,197.386917,255.414090,305.911108,243.185662,197.021849,145.439759,121.728884,122.758675,142.408433,180.009308,246.904252,276.523121,342.866047,274.523157,227.457198,187.245781,176.934598,169.196186,203.258268,216.027003,265.740981,325.782123,382.593091,321.402288,258.768562,220.760075,220.347309,217.592676,251.451909,283.089573,323.023226,371.667219,394.776988
55,430.519303,406.183867,373.432955,345.486864,325.431738,305.046560,318.691962,307.658432,342.452866,387.961175,415.082860,358.106285,289.740219,294.459686,262.723620,239.649356,266.902542,267.177347,317.762013,322.461684,358.283078,321.646408,249.902324,236.186145,183.198448,184.371285,204.571644,239.536642,263.288843,289.585619,323.295176,271.481929,236.349404,159.001743,141.681011,140.718882,134.379684,170.037289,216.903748,276.722574,297.691502,224.046250,184.216664,139.227512,63.610466,57.873107,85.003705,154.762167,197.210770,276.955303,310.056558,233.930364,186.883752,98.931854,58.587570,0.000000,84.292888,138.280801,211.137102,252.370901,270.586162,222.834086,149.882016,135.477311,68.420982,71.598442,90.497803,146.519345,201.662777,250.058839,300.255268,252.556485,190.247366,154.700022,136.666562,124.847828,138.193186,201.165171,229.741600,292.876541,325.899379,275.760680,225.898367,199.904939,173.301438,189.764876,188.150866,234.334242,282.527085,335.097901,368.375971,300.152426,253.159564,239.550667,230.241251,245.554037,260.456012,295.080086,334.822201,352.738410
56,496.305778,465.283015,425.647978,385.069591,355.960465,325.695855,322.188881,288.665994,314.681065,347.138420,484.514793,422.984406,348.129027,340.808347,295.526959,260.496272,259.281819,246.613032,277.056306,271.981701,434.199883,391.908838,313.559119,288.212365,224.091710,208.762719,207.848530,208.576011,208.677742,231.732557,403.446791,349.222161,308.181675,225.576809,191.299530,173.158603,133.447895,118.730692,152.628639,206.720911,380.826251,306.654000,266.303986,219.180247,130.477183,88.089112,68.259514,85.161994,125.671673,197.395287,394.234433,318.167975,271.163954,181.569689,142.471845,84.292888,0.000000,56.994648,127.209715,168.087158,354.119280,305.502337,232.010826,213.621237,133.376446,78.016089,64.168076,80.063801,124.071768,167.958057,380.335936,330.807863,258.485551,214.457585,180.617670,132.993823,96.622555,140.463499,164.877129,219.805575,397.925513,344.871042,285.921302,244.606044,199.175576,188.606704,163.783473,197.874021,221.637467,265.337822,434.107497,360.391281,304.706637,276.335398,259.714759,248.542939,236.421591,259.840869,282.865604,291.596625
57,527.369420,491.405190,447.223921,398.517752,363.980501,328.051047,313.085260,265.638439,284.695322,307.778033,518.734487,454.155401,375.732147,360.122930,307.272030,266.059457,245.614136,224.660936,239.651874,228.266323,474.656374,427.823695,345.786506,313.110345,244.954210,220.366999,205.578371,181.749570,164.405244,184.393439,448.477029,392.197556,346.669236,262.581371,219.888354,193.372167,139.141899,86.482939,104.146289,152.653407,429.967357,355.370073,314.679573,266.045977,173.730813,124.578514,88.225139,40.343834,73.012430,140.416806,445.848660,370.266933,324.288654,231.672259,196.863367,138.280801,56.994648,0.000000,74.722182,117.809775,408.855870,360.954572,287.694519,270.294575,190.350604,131.090148,110.041782,88.138152,101.481028,129.729882,436.841346,387.600970,315.233659,270.452946,234.401596,179.638083,124.057738,141.147379,157.363760,196.749216,454.808113,401.546766,341.469250,297.238349,247.587505,227.008777,191.812250,214.415229,214.075088,244.892564,490.178107,415.630249,358.320148,326.156509,307.466806,285.762258,259.038999,273.313106,281.206958,280.366612
58,596.410652,557.723289,510.891921,456.801814,418.446180,378.395558,352.586154,290.553298,298.548182,304.358988,589.428096,523.558674,443.704614,423.175493,365.859910,320.979326,283.131697,253.622711,243.829795,220.591091,547.976554,499.571834,416.318925,380.216017,310.948237,281.380310,256.720635,208.101581,162.375302,172.156443,522.938633,466.323942,419.664504,335.508386,290.187799,260.411665,200.967964,124.045074,104.829981,121.719043,504.654763,430.069612,389.386587,340.764106,248.343347,198.746447,160.406893,84.439264,74.167733,83.058840,520.113618,444.340360,397.890169,306.139504,269.572178,211.137102,127.209715,74.722182,0.000000,43.513707,481.328642,432.610858,359.064565,339.515069,256.977151,190.345745,163.467378,112.470447,78.919164,70.935396,506.315510,455.990168,378.766879,331.262801,290.382662,226.624499,156.347102,137.799280,139.333852,151.183427,518.628767,464.104764,400.011458,349.385632,293.600270,259.547948,213.984969,219.537800,187.604545,198.899271,549.475198,472.557909,411.593160,372.291243,350.439001,313.416047,268.298036,269.518863,257.100743,243.993894
59,639.181433,599.763279,552.169294,496.395801,456.825568,415.483133,385.704160,318.468293,321.233966,318.050332,632.586158,566.450767,486.298602,464.411712,405.862284,360.023056,316.358260,284.043679,263.327887,234.810942,591.489890,542.940080,459.503428,422.664346,353.251261,322.497548,295.112123,238.789615,183.042004,186.689295,566.256551,509.765358,463.170822,379.016003,333.415533,303.080001,242.815000,162.212046,132.866873,129.907724,547.334960,472.806826,432.163760,383.741212,291.540588,242.146668,203.916122,126.468749,107.979193,75.321935,562.077429,486.122552,439.250421,348.485975,310.480959,252.370901,168.087158,117.809775,43.513707,0.000000,521.644630,472.378163,398.793255,377.926632,294.443913,225.375946,196.955828,138.567034,88.294437,49.859881,544.406866,493.475122,413.605686,364.914869,321.927167,255.010462,181.306116,146.632042,138.986249,129.646806,553.028527,497.935832,431.851788,378.140833,319.926417,279.709254,230.518957,226.527484,177.144861,174.139531,580.992513,503.015108,440.366553,397.498559,374.211781,329.565790,275.551808,269.184826,244.762450,224.134870
60,334.085858,350.725204,358.770368,387.233515,402.249973,415.476379,465.326967,500.182860,544.456400,606.590328,301.611867,289.480823,283.666698,332.966891,357.443568,374.056164,448.507554,470.143075,543.058162,560.771376,217.886686,237.490281,244.067332,286.145902,301.546793,338.481849,387.355269,462.726557,511.375184,539.259389,157.365729,162.005474,198.012895,222.174754,272.425802,307.942439,353.758249,425.149467,477.282388,539.145925,100.253723,105.864401,128.641640,169.748391,251.092315,299.544700,341.062344,421.820274,463.417276,546.415180,73.081777,61.394661,88.872706,184.932147,211.998592,270.586162,354.119280,408.855870,481.328642,521.644630,0.000000,51.345861,123.494040,149.357198,232.405675,304.510269,334.299916,399.531118,459.891200,513.133965,65.411272,76.400971,155.204068,197.991952,243.672490,307.611263,371.367006,438.727929,468.536786,538.438666,145.271542,145.408232,186.115261,239.469006,284.431606,343.314758,380.524030,429.895937,508.632065,571.910576,208.366067,201.558220,224.800682,271.950449,290.191107,362.209334,426.633825,473.499826,538.227132,571.767998
61,354.649893,363.174490,363.043084,381.480908,390.417345,397.938977,442.810875,470.157163,513.355502,572.920101,324.602481,301.705928,281.560628,325.069909,340.204275,350.541096,419.349185,437.675959,507.441834,522.646527,242.746250,249.630836,238.101623,272.511183,276.393730,309.813470,356.184613,426.475386,470.763024,498.480316,184.229017,171.969463,193.601731,197.631483,242.411410,275.241311,315.584201,382.292926,433.560039,495.097617,130.611494,103.081012,108.751454,138.567529,209.789554,256.140564,296.922353,375.930222,417.944341,499.626035,115.597368,63.107132,55.846147,144.089477,164.481234,222.834086,305.502337,360.954572,432.610858,472.378163,51.345861,0.000000,73.587989,98.067225,181.478850,253.605869,283.432234,348.665254,409.130166,462.672299,84.195368,57.547105,110.214578,148.946260,193.471128,256.445516,320.069734,387.391364,417.194301,487.115359,144.749864,125.151669,147.815308,194.710906,235.748538,293.744788,329.763913,379.385471,457.439628,520.599437,205.998387,179.665920,189.188781,230.552769,246.470236,315.666659,377.619481,424.205675,487.941484,520.907978
62,374.232124,370.931897,359.130038,362.565316,362.511435,361.696198,398.683012,415.569432,456.970957,512.957173,348.645897,311.627940,272.182909,305.103573,306.057115,307.010324,366.558155,380.294194,445.555238,457.778449,273.156755,262.440608,226.112209,246.735916,233.094212,260.055505,301.747002,364.444776,403.419696,430.846312,221.461612,189.444718,188.373036,160.679066,193.343056,220.714162,252.461014,313.029068,363.246854,424.335738,177.713584,119.674252,98.053163,98.419174,144.736973,187.293232,226.849639,303.916742,346.165044,426.837225,176.217628,103.693629,57.359323,83.801275,92.099092,149.882016,232.010826,287.694519,359.064565,398.793255,123.494040,73.587989,0.000000,32.444094,109.541847,181.421053,211.117800,276.301225,336.530408,389.642658,151.216211,107.017652,87.555874,101.188346,136.096312,190.856849,249.722403,317.539544,347.489630,416.836064,190.121637,150.518116,135.346110,158.495606,183.567721,236.407105,266.307252,316.832334,390.395989,452.103763,243.514860,193.762643,176.913797,200.953783,209.746225,268.271015,321.152259,366.275514,425.773484,455.888123
63,404.813695,399.483225,385.064911,383.975987,380.579452,376.154613,408.823701,419.166940,459.022746,511.989743,379.885073,340.914204,297.449071,326.721491,322.104067,318.444562,371.781242,382.152051,443.320969,452.716581,305.194373,292.539418,251.324084,267.123469,245.939297,268.633035,306.580958,362.646811,396.004524,422.943102,253.883936,220.761046,215.982578,178.858266,203.953150,226.958749,250.992744,303.816842,352.124303,412.193545,209.863086,151.721175,127.520622,118.957482,144.302546,180.538406,217.433720,290.081640,332.558900,410.509185,206.707539,135.622008,89.803328,93.117110,82.399951,135.477311,213.621237,270.294575,339.515069,377.926632,149.357198,98.067225,32.444094,0.000000,84.217944,156.132219,185.981888,251.136896,311.741138,365.790412,166.822413,117.430838,68.782660,70.407124,103.659856,160.136770,222.010643,289.415662,319.259382,389.091014,192.144236,145.721529,115.531112,129.208315,151.206504,204.085452,235.039496,285.400222,360.576740,423.089840,239.848631,181.491615,154.905423,172.634138,179.538007,236.097670,288.835124,334.115103,394.345652,425.287047
64,448.319994,432.491789,407.379177,390.208499,376.331590,361.446391,381.297773,375.133245,410.629364,456.290628,428.094887,378.791891,320.224611,335.678631,314.121557,297.690230,332.919521,335.032895,386.015713,389.708915,361.448152,335.904852,276.261736,275.201231,233.596571,243.106121,269.316363,307.957596,329.482598,355.166103,317.261177,273.663807,251.929491,188.669560,189.716388,198.716408,201.737954,235.917344,279.933467,337.708798,281.023661,213.195073,178.531877,146.320214,111.653531,125.174438,152.715414,214.688812,256.832660,330.663609,284.444871,209.560710,160.764999,103.736623,54.242795,68.420982,133.376446,190.350604,256.977151,294.443913,232.405675,181.478850,109.541847,84.217944,0.000000,72.127278,101.956725,167.187001,227.690357,281.582488,249.993393,199.115620,125.796529,86.524850,72.249759,90.620272,140.583513,208.539121,238.519068,307.495284,264.672029,212.227683,158.200160,132.787045,116.062552,149.429194,166.115369,216.612011,283.527947,343.756934,303.170922,232.790667,184.749492,174.057019,167.851919,197.302499,230.525246,271.852395,324.333084,350.792700
65,499.328455,476.890738,444.961925,416.416229,394.708240,371.600028,379.084505,356.726860,386.464808,423.040367,482.342365,427.503520,360.847828,365.927404,332.149705,305.665251,321.610138,314.893975,352.605551,349.428043,421.355229,388.989866,320.188904,307.784380,253.555667,250.687743,263.339890,280.461029,286.405760,309.724234,381.489317,333.574720,303.605951,229.324993,212.884528,208.460586,188.862319,195.099967,230.596063,283.438469,349.171664,278.626018,241.204976,201.567357,135.174211,119.019575,126.097485,163.073589,202.770257,268.219886,355.071995,279.474583,230.633349,158.480752,108.043091,71.598442,78.016089,131.090148,190.345745,225.375946,304.510269,253.605869,181.421053,156.132219,72.127278,0.000000,29.851192,95.062720,155.613708,209.822828,320.599056,268.987087,188.530791,141.083186,103.329190,60.023826,71.976358,139.276362,169.097741,236.842080,328.319955,273.772293,211.011769,166.750237,122.375073,123.068665,116.569201,163.090769,217.756261,275.075761,360.245591,284.799896,227.353868,198.555281,182.875586,181.674444,189.217460,223.528419,265.683601,286.955266
66,521.009639,496.177499,461.838947,429.151219,404.585290,378.454275,380.823431,351.813622,378.708986,410.930149,505.277612,448.594922,379.386372,380.606232,342.549549,312.499984,320.225553,309.755822,341.009642,334.672981,446.523017,411.829315,340.234038,323.925452,265.942348,258.410859,265.257182,272.543294,270.992498,292.889357,408.292525,359.027081,326.446329,249.393720,227.398624,218.175079,190.052780,182.641062,212.845746,262.472590,377.413531,306.107579,267.993854,226.542050,153.009975,127.559380,124.640222,145.680251,182.969638,243.145160,384.210232,308.419659,259.635245,184.039931,134.884768,90.497803,64.168076,110.041782,163.467378,196.955828,334.299916,283.432234,211.117800,185.981888,101.956725,29.851192,0.000000,65.235645,125.762516,180.060978,350.198111,298.452534,216.663321,168.142090,127.163854,70.010047,47.716336,112.286953,141.718564,208.284597,356.111497,301.162758,236.566116,188.151596,137.646434,124.696895,105.397959,146.891092,192.624535,247.771449,386.030649,309.456886,249.868246,216.115470,197.784314,184.636998,179.264581,208.811903,244.508845,262.588326
67,572.851144,543.789836,505.240000,465.075523,435.325005,403.681517,395.614287,352.965512,372.832503,394.246115,559.418388,499.732955,426.524992,420.757641,375.308714,339.089153,329.897380,311.590817,327.036466,313.135892,504.715180,466.217461,390.388897,367.512034,304.081303,288.293158,283.621448,269.459064,249.786304,267.233444,469.265207,418.000462,381.394923,300.812277,270.322788,253.222020,210.950127,174.266383,188.278044,226.577819,440.655210,368.375252,329.403017,285.658105,203.862032,166.765681,147.395143,128.420296,154.653125,195.469978,448.716405,372.721781,324.059362,244.414938,197.386917,146.519345,80.063801,88.138152,112.470447,138.567034,399.531118,348.665254,276.301225,251.136896,167.187001,95.062720,65.235645,0.000000,60.685791,115.712959,414.612572,362.606152,278.564131,228.747058,184.194340,116.443778,43.881570,60.425347,85.553927,146.379579,416.828449,361.318828,293.937966,239.584303,181.968372,147.828924,106.072702,126.477147,141.751916,189.109209,442.757555,364.539487,301.824110,260.273976,238.047390,203.741580,170.983715,186.353107,203.145430,211.946116
68,619.861215,587.227075,545.296473,499.113899,465.324109,429.492494,412.517714,358.724374,371.477330,381.957572,608.531924,546.499287,470.450654,458.916354,408.016913,367.466846,344.059017,319.378853,319.340433,298.422733,557.655599,515.979640,437.157378,409.219302,342.651298,320.804785,306.930399,274.605776,238.362187,250.237230,524.842443,471.955513,432.167464,349.637065,313.378766,290.921452,239.988041,181.944858,178.088607,200.614183,498.462002,425.410784,385.826155,340.497537,254.242346,211.459974,183.216884,134.798245,144.473485,157.073803,507.880657,431.723478,383.255892,300.541862,255.414090,201.662777,124.071768,101.481028,78.919164,88.294437,459.891200,409.130166,336.530408,311.741138,227.690357,155.613708,125.762516,60.685791,0.000000,55.736736,475.244029,423.183094,338.432396,288.257216,242.661756,173.035984,98.046799,59.779057,61.655316,96.940850,475.941522,420.252588,351.735748,294.903984,235.040748,191.877716,142.234095,141.382754,114.985523,144.272997,499.655964,420.787314,356.745654,311.369377,287.394065,241.308724,190.399826,190.693744,183.951103,179.179733
69,657.015185,620.986273,576.048276,524.586993,487.437368,448.271356,423.505454,360.739690,366.649504,366.725020,647.876483,583.759521,505.458138,488.618561,433.360697,389.613636,354.057823,324.343583,310.038813,283.165372,601.203796,556.398819,475.147595,442.741172,374.288702,347.579232,326.063540,278.816221,228.933939,234.762447,571.404808,516.921892,474.085658,390.395912,349.473749,322.868347,266.341966,194.178056,174.421730,179.001448,547.750219,473.967682,433.846694,387.107755,297.712013,251.361694,217.670758,151.551455,144.985285,125.146058,558.988014,482.730932,434.643021,348.744688,305.911108,250.058839,167.958057,129.729882,70.935396,49.859881,513.133965,462.672299,389.642658,365.790412,281.582488,209.822828,180.060978,115.712959,55.736736,0.000000,530.159810,478.244939,394.044510,343.945013,298.393871,228.642375,153.674409,105.730513,92.534206,81.824555,531.676715,475.989238,407.382566,350.055901,289.704139,243.809313,192.476017,181.838108,127.308322,128.559711,555.076877,476.071765,411.698029,365.074914,340.514454,289.570917,230.374470,220.850221,194.988111,176.078888
70,395.807383,415.032504,424.141629,451.994313,465.629455,476.808985,524.263192,553.992050,597.373507,657.115465,362.423718,354.020036,348.780239,397.228951,418.786420,432.272417,502.978475,521.810289,591.549687,606.293835,278.663302,302.240221,308.490465,348.662870,358.595920,393.200188,440.132801,510.541655,553.558425,581.157753,218.280758,227.310773,262.534037,279.280442,325.988938,359.316790,399.421110,463.981293,514.446267,575.547071,161.416628,169.753865,187.195359,222.015291,292.972305,337.960035,377.968691,454.814282,497.153549,576.788315,126.880174,124.660413,138.548947,227.787498,243.185662,300.255268,380.335936,436.841346,506.315510,544.406866,65.411272,84.195368,151.216211,166.822413,249.993393,320.599056,350.198111,414.612572,475.244029,530.159810,0.000000,52.548096,143.670448,193.616228,241.878553,311.236018,381.325776,446.398710,475.451930,545.895511,82.526222,98.632823,158.290298,220.310113,274.486821,335.329656,378.649626,425.483092,509.734874,575.040377,144.764310,151.404276,189.831956,244.278556,266.521271,343.418177,414.784488,462.196484,531.231379,568.613597
71,406.133514,417.985235,419.849538,439.010027,447.399337,453.663960,496.641134,519.752873,562.008130,619.287908,374.737641,356.430388,338.994647,382.534821,396.176892,404.305105,469.756850,485.630745,552.291525,564.794691,291.524273,304.184683,295.646868,329.449658,329.894870,361.219909,405.618076,471.155864,510.139978,537.463298,231.436663,226.685159,251.056544,252.166950,293.698715,324.321147,359.258996,419.127122,468.510956,529.034161,174.964725,159.782447,165.761186,191.197857,251.642849,293.904428,332.721459,407.304772,449.764038,527.891724,149.356319,117.288007,111.518557,188.766720,197.021849,252.556485,330.807863,387.600970,455.990168,493.475122,76.400971,57.547105,107.017652,117.430838,199.115620,268.987087,298.452534,362.606152,423.183094,478.244939,52.548096,0.000000,91.836169,141.267689,189.485446,258.695041,328.896281,393.857141,422.903880,493.347516,88.257535,70.638960,112.827828,171.526726,223.382462,284.044162,326.526958,373.766353,457.449678,522.638339,148.592777,126.695031,149.438437,199.585058,219.956175,295.197875,364.588047,411.954489,480.112048,516.867632
72,455.037850,455.770135,446.166233,449.832815,448.300285,444.812531,477.420113,485.548402,524.434272,575.135236,427.304754,395.567347,359.536829,392.397588,390.434671,387.206477,439.026671,447.670270,505.665086,512.402782,347.945218,345.087848,313.522090,333.577923,314.692500,337.090122,373.838929,425.731221,453.529273,479.714461,291.535144,269.368425,274.780410,246.252859,272.718456,294.970461,315.134374,360.182969,405.484222,463.505141,240.036320,197.710670,183.581851,184.911202,210.461151,241.650152,275.052777,340.484713,382.614359,455.036252,225.179588,168.141251,134.107997,161.884249,145.439759,190.247366,258.485551,315.233659,378.766879,413.605686,155.204068,110.214578,87.555874,68.782660,125.796529,188.530791,216.663321,278.564131,338.432396,394.044510,143.670448,91.836169,0.000000,50.848070,98.921855,169.368216,241.942026,304.986911,333.524012,403.860849,139.909928,86.453160,47.851293,84.628330,131.774612,192.278293,235.000037,281.946992,366.200117,431.720524,178.129949,113.625240,89.477460,121.199244,136.255835,207.022294,273.549582,320.815346,388.363527,425.061512
73,475.109310,469.661664,453.888658,448.932888,441.930903,433.089253,459.419588,459.214206,495.857586,542.658287,449.819469,411.283302,366.006177,392.156025,381.562878,372.034841,415.240241,419.770322,472.452213,476.126344,373.985577,362.926571,319.999885,331.805945,302.663445,319.211976,350.663885,394.041866,415.557302,440.941613,320.862536,290.620274,285.979732,242.726486,259.037744,275.434876,286.265038,322.004871,364.628115,420.962416,273.429846,220.641831,197.923988,186.070100,187.854999,210.277110,239.239204,298.318875,339.856145,409.114409,264.163500,199.234041,157.223635,153.262572,121.728884,154.700022,214.457585,270.452946,331.262801,364.914869,197.991952,148.946260,101.188346,70.407124,86.524850,141.083186,168.142090,228.747058,288.257216,343.945013,193.616228,141.267689,50.848070,0.000000,48.282535,118.520705,191.350745,254.139374,282.708590,353.068031,188.208963,133.033243,72.025012,59.699918,86.817248,145.381354,185.412355,233.377173,316.183282,381.425779,219.727564,146.784120,99.680478,103.849191,109.148176,168.779851,228.754493,275.520799,340.909239,376.244475
