source_id,target_id,distance
38,84,350.381051
38,85,331.065099
38,86,294.054394
38,87,311.120610
38,88,291.181873
38,89,302.976994
38,90,583.098899
38,91,511.319325
38,92,457.091848
38,93,428.376465
38,94,410.626669
38,95,389.550174
38,96,357.980518
38,97,366.358260
38,98,360.718079
38,99,348.823049
39,40,540.844514
39,41,467.759362
39,42,428.092932
39,43,378.715710
39,44,288.840809
39,45,239.601824
39,46,198.238783
39,47,123.021126
39,48,81.106803
39,49,60.111494
39,50,564.113729
39,51,492.153041
39,52,450.887703
39,53,354.522771
39,54,332.434070
39,55,276.722574
39,56,206.720911
39,57,152.653407
39,58,121.719043
39,59,129.907724
39,60,539.145925
39,61,495.097617
39,62,424.335738
39,63,412.193545
39,64,337.708798
39,65,283.438469
39,66,262.472590
39,67,226.577819
39,68,200.614183
39,69,179.001448
39,70,575.547071
39,71,529.034161
39,72,463.505141
39,73,420.962416
39,74,386.743485
39,75,331.511592
39,76,268.984454
39,77,259.371540
39,78,260.331081
39,79,259.541787
39,80,601.709782
39,81,549.923798
39,82,492.595738
39,83,449.868900
39,84,399.612976
39,85,373.838166
39,86,331.910361
39,87,341.006933
39,88,305.032691
39,89,303.226947
39,90,640.343565
39,91,567.108674
39,92,510.791038
39,93,478.421538
39,94,459.000088
39,95,430.311832
39,96,389.566606
39,97,391.016099
39,98,373.663362
39,99,354.000476
40,41,74.633794
40,42,115.354211
40,43,164.621372
40,44,257.627086
40,45,308.436505
40,46,349.892314
40,47,433.718883
40,48,472.373789
40,49,558.869651
40,50,41.067840
40,51,74.435062
40,52,121.223990
40,53,199.256661
40,54,243.284908
40,55,297.691502
40,56,380.826251
40,57,429.967357
40,58,504.654763
40,59,547.334960
40,60,100.253723
40,61,130.611494
40,62,177.713584
40,63,209.863086
40,64,281.023661
40,65,349.171664
40,66,377.413531
40,67,440.655210
40,68,498.462002
40,69,547.750219
40,70,161.416628
40,71,174.964725
40,72,240.036320
40,73,273.429846
40,74,313.181817
40,75,367.503733
40,76,420.521980
40,77,488.324834
40,78,518.219282
40,79,585.698044
40,80,243.664832
40,81,245.112579
40,82,278.257917
40,83,323.839633
40,84,359.263640
40,85,413.900462
40,86,443.414045
40,87,494.076932
40,88,564.548877
40,89,624.054040
40,90,306.180813
40,91,301.324557
40,92,319.150292
40,93,360.947573
40,94,375.935462
40,95,442.156078
40,96,498.640902
40,97,543.964526
40,98,602.925198
40,99,631.531819
41,42,40.720455
41,43,90.120053
41,44,183.067095
41,45,233.910425
41,46,275.471835
41,47,359.273160
41,48,398.214409
41,49,484.548390
41,50,97.678184
41,51,45.110267
41,52,64.059561
41,53,125.223440
41,54,171.271631
41,55,224.046250
41,56,306.654000
41,57,355.370073
41,58,430.069612
41,59,472.806826
41,60,105.864401
41,61,103.081012
41,62,119.674252
41,63,151.721175
41,64,213.195073
41,65,278.626018
41,66,306.107579
41,67,368.375252
41,68,425.410784
41,69,473.967682
41,70,169.753865
41,71,159.782447
41,72,197.710670
41,73,220.641831
41,74,254.555104
41,75,302.263138
41,76,350.474790
41,77,417.864991
41,78,447.600194
41,79,514.122535
41,80,243.868932
41,81,228.210845
41,82,242.186690
41,83,276.491947
41,84,302.790554
41,85,353.457018
41,86,378.394851
41,87,429.108152
41,88,495.638824
41,89,553.647567
41,90,306.511725
41,91,282.281274
41,92,284.711591
41,93,317.430385
41,94,328.351310
41,95,387.818788
41,96,437.876508
41,97,481.826298
41,98,537.350971
41,99,563.691086
42,43,49.630046
42,44,142.414928
42,45,193.278736
42,46,234.918051
42,47,318.686444
42,48,357.826676
42,49,444.035367
42,50,136.121084
42,51,69.465238
42,52,55.041510
42,53,85.289472
42,54,133.230668
42,55,184.216664
42,56,266.303986
42,57,314.679573
42,58,389.386587
42,59,432.163760
42,60,128.641640
42,61,108.751454
42,62,98.053163
42,63,127.520622
42,64,178.531877
42,65,241.204976
42,66,267.993854
42,67,329.403017
42,68,385.826155
42,69,433.846694
42,70,187.195359
42,71,165.761186
42,72,183.581851
42,73,197.923988
42,74,226.626024
42,75,268.778405
42,76,313.180682
42,77,380.121230
42,78,409.696981
42,79,475.489900
42,80,253.489068
42,81,229.006365
42,82,230.521136
42,83,256.258294
42,84,275.698758
42,85,323.038559
42,86,344.607245
42,87,395.142900
42,88,458.827414
42,89,515.761090
42,90,314.323233
42,91,279.919138
42,92,272.851612
42,93,298.981858
42,94,307.024735
42,95,361.294472
42,96,406.720755
42,97,449.572698
42,98,502.677288
42,99,527.483631
43,44,93.015600
43,45,143.816434
43,46,185.353250
43,47,269.153494
43,48,308.198756
43,49,394.445818
43,50,185.399875
43,51,115.170552
43,52,83.500556
43,53,43.404107
43,54,94.897056
43,55,139.227512
43,56,219.180247
43,57,266.045977
43,58,340.764106
43,59,383.741212
43,60,169.748391
43,61,138.567529
43,62,98.419174
43,63,118.957482
43,64,146.320214
43,65,201.567357
43,66,226.542050
43,67,285.658105
43,68,340.497537
43,69,387.107755
43,70,222.015291
43,71,191.197857
43,72,184.911202
43,73,186.070100
43,74,205.157296
43,75,236.520028
43,76,273.090948
43,77,338.744983
43,78,367.887128
43,79,432.037676
43,80,279.127041
43,81,246.128552
43,82,232.713727
43,83,245.768751
43,84,254.219468
43,85,295.267433
43,86,310.823818
43,87,360.632277
43,88,418.925788
43,89,473.689140
43,90,336.793482
43,91,291.875425
43,92,273.335555
43,93,289.878905
43,94,293.628996
43,95,339.203969
43,96,376.830105
43,97,417.582693
43,98,466.387971
43,99,488.454489
44,45,50.876996
44,46,92.692168
44,47,176.325128
44,48,215.978965
44,49,301.786602
44,50,276.900088
44,51,203.555154
44,52,162.388885
44,53,66.203055
44,54,66.337116
44,55,63.610466
44,56,130.477183
44,57,173.730813
44,58,248.343347
44,59,291.540588
44,60,251.092315
44,61,209.789554
44,62,144.736973
44,63,144.302546
44,64,111.653531
44,65,135.174211
44,66,153.009975
44,67,203.862032
44,68,254.242346
44,69,297.712013
44,70,292.972305
44,71,251.642849
44,72,210.461151
44,73,187.854999
44,74,183.819298
44,75,186.038279
44,76,200.653140
44,77,261.239469
44,78,288.869822
44,79,348.797163
44,80,333.953753
44,81,289.892675
44,82,253.341249
44,83,241.716909
44,84,226.740822
44,85,250.609230
44,86,251.668707
44,87,297.909230
44,88,343.199001
44,89,392.867077
44,90,384.025016
44,91,324.069721
44,92,287.074473
44,93,284.425547
44,94,279.451214
44,95,304.245244
44,96,323.629238
44,97,358.685475
44,98,397.488653
44,99,413.633200
45,46,41.988715
45,47,125.451975
45,48,165.362010
45,49,250.941096
45,50,327.641387
45,51,253.862231
45,52,211.383006
45,53,115.112500
45,54,98.138962
45,55,57.873107
45,56,88.089112
45,57,124.578514
45,58,198.746447
45,59,242.146668
45,60,299.544700
45,61,256.140564
45,62,187.293232
45,63,180.538406
45,64,125.174438
45,65,119.019575
45,66,127.559380
45,67,166.765681
45,68,211.459974
45,69,251.361694
45,70,337.960035
45,71,293.904428
45,72,241.650152
45,73,210.277110
45,74,194.530227
45,75,177.418303
45,76,172.779609
45,77,226.524454
45,78,252.235785
45,79,307.728837
45,80,372.654886
45,81,325.208823
45,82,280.307926
45,83,257.513460
45,84,230.367030
45,85,241.752494
45,86,232.314984
45,87,274.198216
45,88,308.416454
45,89,353.426565
45,90,418.920590
45,91,353.735605
45,92,309.539004
45,93,297.415787
45,94,287.928257
45,95,299.401513
45,96,306.072542
45,97,336.272647
45,98,367.182148
45,99,378.700484
46,47,83.832091
46,48,123.374756
46,49,209.131236
46,50,369.572364
46,51,295.848693
46,52,253.138324
46,53,156.985168
46,54,135.746006
46,55,85.003705
46,56,68.259514
46,57,88.225139
46,58,160.406893
46,59,203.916122
46,60,341.062344
46,61,296.922353
46,62,226.849639
46,63,217.433720
46,64,152.715414
46,65,126.097485
46,66,124.640222
46,67,147.395143
46,68,183.216884
46,69,217.670758
46,70,377.968691
46,71,332.721459
46,72,275.052777
46,73,239.239204
46,74,216.634256
46,75,186.062597
46,76,163.715581
46,77,207.730751
46,78,230.636320
46,79,280.149842
46,80,409.277237
46,81,360.149017
46,82,310.742239
46,83,281.220324
46,84,246.254654
46,85,247.461366
46,86,229.066831
46,87,265.614572
46,88,287.887330
46,89,327.268629
46,90,453.131534
46,91,385.106831
46,92,336.778569
46,93,318.455210
46,94,305.928859
46,95,306.937349
46,96,302.554906
46,97,327.728825
46,98,350.538984
46,99,357.189663
47,48,42.480262
47,49,125.561445
47,50,452.967987
47,51,378.715291
47,52,334.866588
47,53,239.422311
47,54,211.827397
47,55,154.762167
47,56,85.161994
47,57,40.343834
47,58,84.439264
47,59,126.468749
47,60,421.820274
47,61,375.930222
47,62,303.916742
47,63,290.081640
47,64,214.688812
47,65,163.073589
47,66,145.680251
47,67,128.420296
47,68,134.798245
47,69,151.551455
47,70,454.814282
47,71,407.304772
47,72,340.484713
47,73,298.318875
47,74,265.750921
47,75,215.687751
47,76,163.936614
47,77,179.815300
47,78,193.784504
47,79,225.935300
47,80,478.802364
47,81,426.902974
47,82,370.130807
47,83,329.756959
47,84,283.026667
47,85,265.884179
47,86,231.969102
47,87,254.520798
47,88,249.452600
47,89,274.443639
47,90,517.457932
47,91,444.779445
47,92,389.812772
47,93,360.881832
47,94,343.365285
47,95,325.033655
47,96,299.365466
47,97,312.943637
47,98,317.687967
47,99,313.597094
48,49,87.006181
48,50,492.874154
48,51,419.207309
48,52,376.047050
48,53,280.174265
48,54,254.066098
48,55,197.210770
48,56,125.671673
48,57,73.012430
48,58,74.167733
48,59,107.979193
48,60,463.417276
48,61,417.944341
48,62,346.165044
48,63,332.558900
48,64,256.832660
48,65,202.770257
48,66,182.969638
48,67,154.653125
48,68,144.473485
48,69,144.985285
48,70,497.153549
48,71,449.764038
48,72,382.614359
48,73,339.856145
48,74,305.974578
48,75,252.648844
48,76,194.562029
48,77,197.772357
48,78,206.055153
48,79,225.215390
48,80,521.144379
48,81,469.057653
48,82,411.497417
48,83,369.436211
48,84,320.574246
48,85,298.779074
48,86,260.622170
48,87,276.966868
48,88,258.252965
48,89,273.052088
48,90,559.270634
48,91,486.030793
48,92,430.073946
48,93,399.064805
48,94,380.479018
48,95,356.830509
48,96,323.928238
48,97,332.213776
48,98,327.717101
48,99,317.370887
49,50,578.524526
49,51,504.228565
49,52,460.037297
49,53,364.899041
49,54,335.144960
49,55,276.955303
49,56,197.395287
49,57,140.416806
49,58,83.058840
49,59,75.321935
49,60,546.415180
49,61,499.626035
49,62,426.837225
49,63,410.509185
49,64,330.663609
49,65,268.219886
49,66,243.145160
49,67,195.469978
49,68,157.073803
49,69,125.146058
49,70,576.788315
49,71,527.891724
49,72,455.036252
49,73,409.114409
49,74,370.259761
49,75,308.542409
49,76,239.324557
49,77,216.841225
49,78,212.769701
49,79,203.170523
49,80,594.819931
49,81,541.134280
49,82,479.154551
49,83,430.674054
49,84,375.970713
49,85,342.562957
49,86,296.382063
49,87,298.221752
49,88,252.452956
49,89,245.197873
49,90,628.462723
49,91,552.518873
49,92,492.710276
49,93,454.821005
49,94,433.279339
49,95,395.924090
49,96,347.309248
49,97,343.603578
49,98,319.790091
49,99,297.138718
50,51,76.258568
50,52,124.661512
50,53,214.321897
50,54,253.092031
50,55,310.056558
50,56,394.234433
50,57,445.848660
50,58,520.113618
50,59,562.077429
50,60,73.081777
50,61,115.597368
50,62,176.217628
50,63,206.707539
50,64,284.444871
50,65,355.071995
50,66,384.210232
50,67,448.716405
50,68,507.880657
50,69,558.988014
50,70,126.880174
50,71,149.356319
50,72,225.179588
50,73,264.163500
50,74,307.348593
50,75,366.780282
50,76,425.025835
50,77,492.983929
50,78,522.963770
50,79,591.746332
50,80,209.332111
50,81,217.253819
50,82,258.691044
50,83,309.807741
50,84,350.962144
50,85,408.140736
50,86,441.687153
50,87,491.914325
50,88,566.608419
50,89,628.023070
50,90,270.847058
50,91,273.085055
50,92,297.807814
50,93,343.931583
50,94,361.201383
50,95,431.256648
50,96,492.425146
50,97,538.701175
50,98,600.809290
50,99,631.931218
51,52,48.863212
51,53,139.351336
51,54,176.833748
51,55,233.930364
51,56,318.167975
51,57,370.266933
51,58,444.340360
51,59,486.122552
51,60,61.394661
51,61,63.107132
51,62,103.693629
51,63,135.622008
51,64,209.560710
51,65,279.474583
51,66,308.419659
51,67,372.721781
51,68,431.723478
51,69,482.730932
51,70,124.660413
51,71,117.288007
51,72,168.141251
51,73,199.234041
51,74,238.777871
51,75,294.250800
51,76,349.958740
51,77,417.923952
51,78,447.895828
51,79,516.298603
51,80,199.423144
51,81,187.130204
51,82,209.224720
51,83,250.892647
51,84,284.862431
51,85,339.549261
51,86,369.911720
51,87,420.483583
51,88,492.706824
51,89,553.309598
51,90,262.303599
51,91,242.311345
51,92,251.178753
51,93,289.335900
51,94,303.087647
51,95,368.011958
51,96,424.276659
51,97,469.722719
51,98,529.410507
51,99,558.951522
52,53,96.373867
52,54,129.046641
52,55,186.883752
52,56,271.163954
52,57,324.288654
52,58,397.890169
52,59,439.250421
52,60,88.872706
52,61,55.846147
52,62,57.359323
52,63,89.803328
52,64,160.764999
52,65,230.633349
52,66,259.635245
52,67,324.059362
52,68,383.255892
52,69,434.643021
52,70,138.548947
52,71,111.518557
52,72,134.107997
52,73,157.223635
52,74,193.450468
52,75,246.290806
52,76,301.106192
52,77,369.068831
52,78,399.039176
52,79,467.445701
52,80,199.665796
52,81,173.982470
52,82,179.513596
52,83,212.480517
52,84,240.826595
52,85,293.626773
52,86,322.191255
52,87,372.860413
52,88,444.072047
52,89,504.487412
52,90,259.813266
52,91,225.339108
52,92,222.080203
52,93,253.391939
52,94,264.406726
52,95,325.266314
52,96,378.352061
52,97,423.257400
52,98,481.701283
52,99,510.594240
53,54,51.504461
53,55,98.931854
53,56,181.569689
53,57,231.672259
53,58,306.139504
53,59,348.485975
53,60,184.932147
53,61,144.089477
53,62,83.801275
53,63,93.117110
53,64,103.736623
53,65,158.480752
53,66,184.039931
53,67,244.414938
53,68,300.541862
53,69,348.744688
53,70,227.787498
53,71,188.766720
53,72,161.884249
53,73,153.262572
53,74,166.172155
53,75,193.477194
53,76,230.202808
53,77,296.326269
53,78,325.660569
53,79,390.676581
53,80,273.702418
53,81,233.743526
53,82,208.454777
53,83,212.297977
53,84,214.626781
53,85,253.101005
53,86,267.496771
53,87,317.245395
53,88,376.083427
53,89,431.623713
53,90,327.163432
53,91,273.850825
53,92,246.769838
53,93,256.558967
53,94,257.737108
53,95,298.806157
53,96,333.992953
53,97,374.379621
53,98,423.017418
53,99,445.434935
54,55,58.587570
54,56,142.471845
54,57,196.863367
54,58,269.572178
54,59,310.480959
54,60,211.998592
54,61,164.481234
54,62,92.099092
54,63,82.399951
54,64,54.242795
54,65,108.043091
54,66,134.884768
54,67,197.386917
54,68,255.414090
54,69,305.911108
54,70,243.185662
54,71,197.021849
54,72,145.439759
54,73,121.728884
54,74,122.758675
54,75,142.408433
54,76,180.009308
54,77,246.904252
54,78,276.523121
54,79,342.866047
54,80,274.523157
54,81,227.457198
54,82,187.245781
54,83,176.934598
54,84,169.196186
54,85,203.258268
54,86,216.027003
54,87,265.740981
54,88,325.782123
54,89,382.593091
54,90,321.402288
54,91,258.768562
54,92,220.760075
54,93,220.347309
54,94,217.592676
54,95,251.451909
54,96,283.089573
54,97,323.023226
54,98,371.667219
54,99,394.776988
55,56,84.292888
55,57,138.280801
55,58,211.137102
55,59,252.370901
55,60,270.586162
55,61,222.834086
55,62,149.882016
55,63,135.477311
55,64,68.420982
55,65,71.598442
55,66,90.497803
55,67,146.519345
55,68,201.662777
55,69,250.058839
55,70,300.255268
55,71,252.556485
55,72,190.247366
55,73,154.700022
55,74,136.666562
55,75,124.847828
55,76,138.193186
55,77,201.165171
55,78,229.741600
55,79,292.876541
55,80,325.899379
55,81,275.760680
55,82,225.898367
55,83,199.904939
55,84,173.301438
55,85,189.764876
55,86,188.150866
55,87,234.334242
55,88,282.527085
55,89,335.097901
55,90,368.375971
55,91,300.152426
55,92,253.159564
55,93,239.550667
55,94,230.241251
55,95,245.554037
55,96,260.456012
55,97,295.080086
55,98,334.822201
55,99,352.738410
56,57,56.994648
56,58,127.209715
56,59,168.087158
56,60,354.119280
56,61,305.502337
56,62,232.010826
56,63,213.621237
56,64,133.376446
56,65,78.016089
56,66,64.168076
56,67,80.063801
56,68,124.071768
56,69,167.958057
56,70,380.335936
56,71,330.807863
56,72,258.485551
56,73,214.457585
56,74,180.617670
56,75,132.993823
56,76,96.622555
56,77,140.463499
56,78,164.877129
56,79,219.805575
56,80,397.925513
56,81,344.871042
56,82,285.921302
56,83,244.606044
56,84,199.175576
56,85,188.606704
56,86,163.783473
56,87,197.874021
56,88,221.637467
56,89,265.337822
56,90,434.107497
56,91,360.391281
56,92,304.706637
56,93,276.335398
56,94,259.714759
56,95,248.542939
56,96,236.421591
56,97,259.840869
56,98,282.865604
56,99,291.596625
57,58,74.722182
57,59,117.809775
57,60,408.855870
57,61,360.954572
57,62,287.694519
57,63,270.294575
57,64,190.350604
57,65,131.090148
57,66,110.041782
57,67,88.138152
57,68,101.481028
57,69,129.729882
57,70,436.841346
57,71,387.600970
57,72,315.233659
57,73,270.452946
57,74,234.401596
57,75,179.638083
57,76,124.057738
57,77,141.147379
57,78,157.363760
57,79,196.749216
57,80,454.808113
57,81,401.546766
57,82,341.469250
57,83,297.238349
57,84,247.587505
57,85,227.008777
57,86,191.812250
57,87,214.415229
57,88,214.075088
57,89,244.892564
57,90,490.178107
57,91,415.630249
57,92,358.320148
57,93,326.156509
57,94,307.466806
57,95,285.762258
57,96,259.038999
57,97,273.313106
57,98,281.206958
57,99,280.366612
58,59,43.513707
58,60,481.328642
58,61,432.610858
58,62,359.064565
58,63,339.515069
58,64,256.977151
58,65,190.345745
58,66,163.467378
58,67,112.470447
58,68,78.919164
58,69,70.935396
58,70,506.315510
58,71,455.990168
58,72,378.766879
58,73,331.262801
58,74,290.382662
58,75,226.624499
58,76,156.347102
58,77,137.799280
58,78,139.333852
58,79,151.183427
58,80,518.628767
58,81,464.104764
58,82,400.011458
58,83,349.385632
58,84,293.600270
58,85,259.547948
58,86,213.984969
58,87,219.537800
58,88,187.604545
58,89,198.899271
58,90,549.475198
58,91,472.557909
58,92,411.593160
58,93,372.291243
58,94,350.439001
58,95,313.416047
58,96,268.298036
58,97,269.518863
58,98,257.100743
58,99,243.993894
59,60,521.644630
59,61,472.378163
59,62,398.793255
59,63,377.926632
59,64,294.443913
59,65,225.375946
59,66,196.955828
59,67,138.567034
59,68,88.294437
59,69,49.859881
59,70,544.406866
59,71,493.475122
59,72,413.605686
59,73,364.914869
59,74,321.927167
59,75,255.010462
59,76,181.306116
59,77,146.632042
59,78,138.986249
59,79,129.646806
59,80,553.028527
59,81,497.935832
59,82,431.851788
59,83,378.140833
59,84,319.926417
59,85,279.709254
59,86,230.518957
59,87,226.527484
59,88,177.144861
59,89,174.139531
59,90,580.992513
59,91,503.015108
59,92,440.366553
59,93,397.498559
59,94,374.211781
59,95,329.565790
59,96,275.551808
59,97,269.184826
59,98,244.762450
59,99,224.134870
60,61,51.345861
60,62,123.494040
60,63,149.357198
60,64,232.405675
60,65,304.510269
60,66,334.299916
60,67,399.531118
60,68,459.891200
60,69,513.133965
60,70,65.411272
60,71,76.400971
60,72,155.204068
60,73,197.991952
60,74,243.672490
60,75,307.611263
60,76,371.367006
60,77,438.727929
60,78,468.536786
60,79,538.438666
60,80,145.271542
60,81,145.408232
60,82,186.115261
60,83,239.469006
60,84,284.431606
60,85,343.314758
60,86,380.524030
60,87,429.895937
60,88,508.632065
60,89,571.910576
60,90,208.366067
60,91,201.558220
60,92,224.800682
60,93,271.950449
60,94,290.191107
60,95,362.209334
60,96,426.633825
60,97,473.499826
60,98,538.227132
60,99,571.767998
61,62,73.587989
61,63,98.067225
61,64,181.478850
61,65,253.605869
61,66,283.432234
61,67,348.665254
61,68,409.130166
61,69,462.672299
61,70,84.195368
61,71,57.547105
61,72,110.214578
61,73,148.946260
61,74,193.471128
61,75,256.445516
61,76,320.069734
61,77,387.391364
61,78,417.194301
61,79,487.115359
61,80,144.749864
61,81,125.151669
61,82,147.815308
61,83,194.710906
61,84,235.748538
61,85,293.744788
61,86,329.763913
61,87,379.385471
61,88,457.439628
61,89,520.599437
61,90,205.998387
61,91,179.665920
61,92,189.188781
61,93,230.552769
61,94,246.470236
61,95,315.666659
61,96,377.619481
61,97,424.205675
61,98,487.941484
61,99,520.907978
62,63,32.444094
62,64,109.541847
62,65,181.421053
62,66,211.117800
62,67,276.301225
62,68,336.530408
62,69,389.642658
62,70,151.216211
62,71,107.017652
62,72,87.555874
62,73,101.188346
62,74,136.096312
62,75,190.856849
62,76,249.722403
62,77,317.539544
62,78,347.489630
62,79,416.836064
62,80,190.121637
62,81,150.518116
62,82,135.346110
62,83,158.495606
62,84,183.567721
62,85,236.407105
62,86,266.307252
62,87,316.832334
62,88,390.395989
62,89,452.103763
62,90,243.514860
62,91,193.762643
62,92,176.913797
62,93,200.953783
62,94,209.746225
62,95,268.271015
62,96,321.152259
62,97,366.275514
62,98,425.773484
62,99,455.888123
63,64,84.217944
63,65,156.132219
63,66,185.981888
63,67,251.136896
63,68,311.741138
63,69,365.790412
63,70,166.822413
63,71,117.430838
63,72,68.782660
63,73,70.407124
63,74,103.659856
63,75,160.136770
63,76,222.010643
63,77,289.415662
63,78,319.259382
63,79,389.091014
63,80,192.144236
63,81,145.721529
63,82,115.531112
63,83,129.208315
63,84,151.206504
63,85,204.085452
63,86,235.039496
63,87,285.400222
63,88,360.576740
63,89,423.089840
63,90,239.848631
63,91,181.491615
63,92,154.905423
63,93,172.634138
63,94,179.538007
63,95,236.097670
63,96,288.835124
63,97,334.115103
63,98,394.345652
63,99,425.287047
64,65,72.127278
64,66,101.956725
64,67,167.187001
64,68,227.690357
64,69,281.582488
64,70,249.993393
64,71,199.115620
64,72,125.796529
64,73,86.524850
64,74,72.249759
64,75,90.620272
64,76,140.583513
64,77,208.539121
64,78,238.519068
64,79,307.495284
64,80,264.672029
64,81,212.227683
64,82,158.200160
64,83,132.787045
64,84,116.062552
64,85,149.429194
64,86,166.115369
64,87,216.612011
64,88,283.527947
64,89,343.756934
64,90,303.170922
64,91,232.790667
64,92,184.749492
64,93,174.057019
64,94,167.851919
64,95,197.302499
64,96,230.525246
64,97,271.852395
64,98,324.333084
64,99,350.792700
65,66,29.851192
65,67,95.062720
65,68,155.613708
65,69,209.822828
65,70,320.599056
65,71,268.987087
65,72,188.530791
65,73,141.083186
65,74,103.329190
65,75,60.023826
65,76,71.976358
65,77,139.276362
65,78,169.097741
65,79,236.842080
65,80,328.319955
65,81,273.772293
65,82,211.011769
65,83,166.750237
65,84,122.375073
65,85,123.068665
65,86,116.569201
65,87,163.090769
65,88,217.756261
65,89,275.075761
65,90,360.245591
65,91,284.799896
65,92,227.353868
65,93,198.555281
65,94,182.875586
65,95,181.674444
65,96,189.217460
65,97,223.528419
65,98,265.683601
65,99,286.955266
66,67,65.235645
66,68,125.762516
66,69,180.060978
66,70,350.198111
66,71,298.452534
66,72,216.663321
66,73,168.142090
66,74,127.163854
66,75,70.010047
66,76,47.716336
66,77,112.286953
66,78,141.718564
66,79,208.284597
66,80,356.111497
66,81,301.162758
66,82,236.566116
66,83,188.151596
66,84,137.646434
66,85,124.696895
66,86,105.397959
66,87,146.891092
66,88,192.624535
66,89,247.771449
66,90,386.030649
66,91,309.456886
66,92,249.868246
66,93,216.115470
66,94,197.784314
66,95,184.636998
66,96,179.264581
66,97,208.811903
66,98,244.508845
66,99,262.588326
67,68,60.685791
67,69,115.712959
67,70,414.612572
67,71,362.606152
67,72,278.564131
67,73,228.747058
67,74,184.194340
67,75,116.443778
67,76,43.881570
67,77,60.425347
67,78,85.553927
67,79,146.379579
67,80,416.828449
67,81,361.318828
67,82,293.937966
67,83,239.584303
67,84,181.968372
67,85,147.828924
67,86,106.072702
67,87,126.477147
67,88,141.751916
67,89,189.109209
67,90,442.757555
67,91,364.539487
67,92,301.824110
67,93,260.273976
67,94,238.047390
67,95,203.741580
67,96,170.983715
67,97,186.353107
67,98,203.145430
67,99,211.946116
68,69,55.736736
68,70,475.244029
68,71,423.183094
68,72,338.432396
68,73,288.257216
68,74,242.661756
68,75,173.035984
68,76,98.046799
68,77,59.779057
68,78,61.655316
68,79,96.940850
68,80,475.941522
68,81,420.252588
68,82,351.735748
68,83,294.903984
68,84,235.040748
68,85,191.877716
68,86,142.234095
68,87,141.382754
68,88,114.985523
68,89,144.272997
68,90,499.655964
68,91,420.787314
68,92,356.745654
68,93,311.369377
68,94,287.394065
68,95,241.308724
68,96,190.399826
68,97,190.693744
68,98,183.951103
68,99,179.179733
69,70,530.159810
69,71,478.244939
69,72,394.044510
69,73,343.945013
69,74,298.393871
69,75,228.642375
69,76,153.674409
69,77,105.730513
69,78,92.534206
69,79,81.824555
69,80,531.676715
69,81,475.989238
69,82,407.382566
69,83,350.055901
69,84,289.704139
69,85,243.809313
69,86,192.476017
69,87,181.838108
69,88,127.308322
69,89,128.559711
69,90,555.076877
69,91,476.071765
69,92,411.698029
69,93,365.074914
69,94,340.514454
69,95,289.570917
69,96,230.374470
69,97,220.850221
69,98,194.988111
69,99,176.078888
70,71,52.548096
70,72,143.670448
70,73,193.616228
70,74,241.878553
70,75,311.236018
70,76,381.325776
70,77,446.398710
70,78,475.451930
70,79,545.895511
70,80,82.526222
70,81,98.632823
70,82,158.290298
70,83,220.310113
70,84,274.486821
70,85,335.329656
70,86,378.649626
70,87,425.483092
70,88,509.734874
70,89,575.040377
70,90,144.764310
70,91,151.404276
70,92,189.831956
70,93,244.278556
70,94,266.521271
70,95,343.418177
70,96,414.784488
70,97,462.196484
70,98,531.231379
70,99,568.613597
71,72,91.836169
71,73,141.267689
71,74,189.485446
71,75,258.695041
71,76,328.896281
71,77,393.857141
71,78,422.903880
71,79,493.347516
71,80,88.257535
71,81,70.638960
71,82,112.827828
71,83,171.526726
71,84,223.382462
71,85,284.044162
71,86,326.526958
71,87,373.766353
71,88,457.449678
71,89,522.638339
71,90,148.592777
71,91,126.695031
71,92,149.438437
71,93,199.585058
71,94,219.956175
71,95,295.197875
71,96,364.588047
71,97,411.954489
71,98,480.112048
71,99,516.867632
72,73,50.848070
72,74,98.921855
72,75,169.368216
72,76,241.942026
72,77,304.986911
72,78,333.524012
72,79,403.860849
72,80,139.909928
72,81,86.453160
72,82,47.851293
72,83,84.628330
72,84,131.774612
72,85,192.278293
72,86,235.000037
72,87,281.946992
72,88,366.200117
72,89,431.720524
72,90,178.129949
72,91,113.625240
72,92,89.477460
72,93,121.199244
72,94,136.255835
72,95,207.022294
72,96,273.549582
72,97,320.815346
72,98,388.363527
72,99,425.061512
73,74,48.282535
73,75,118.520705
73,76,191.350745
73,77,254.139374
73,78,282.708590
73,79,353.068031
73,80,188.208963
73,81,133.033243
73,82,72.025012
73,83,59.699918
73,84,86.817248
73,85,145.381354
73,86,185.412355
73,87,233.377173
73,88,316.183282
73,89,381.425779
73,90,219.727564
73,91,146.784120
73,92,99.680478
73,93,103.849191
73,94,109.148176
73,95,168.779851
73,96,228.754493
73,97,275.520799
73,98,340.909239
73,99,376.244475
74,75,70.863549
74,76,144.952387
74,77,206.320248
74,78,234.666510
74,79,304.964307
74,80,233.401123
74,81,177.635015
74,82,109.929743
74,83,64.853878
74,84,49.284030
74,85,100.921125
74,86,137.612648
74,87,186.320372
74,88,268.021622
74,89,333.163845
74,90,259.247954
74,91,182.293071
74,92,124.108783
74,93,102.885575
74,94,95.631922
74,95,134.856784
74,96,185.553681
74,97,231.424153
74,98,294.561504
74,99,328.778837
75,76,74.989193
75,77,135.618707
75,78,164.301142
75,79,234.722003
75,80,303.920584
75,81,248.081490
75,82,178.751918
75,83,123.180544
